referenced_path,reference_file,line_number,reference_type,active_or_doc,path_exists_today,can_auto_update,risk,proposed_replacement,raw_line
data/pallet,reports/v2_overlay_fix/final_report.md,518,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 데이터 산출물은 `data/pallet/` 아래(gitignore 대상):
data/pallet,_docs/dataset_license_ledger.md,7,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 감사 범위: `data/pallet/` + `data/palletobj/` 트리 전수 열거
data/pallet,_docs/dataset_license_ledger.md,116,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),pallet_full    data/palletobj/pallet_full.obj(.mtl)  본인 촬영    사용자(본인)   본인 IP(자작) Y     -
data/pallet,_docs/dataset_license_ledger.md,117,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),+diffuse텍스  data/palletobj/laydown_u1_v1_diffuse  photogram.   사용자(본인)   본인 IP      Y     -
data/pallet,_docs/history/2026-06-23.md,6,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),사용자 직접 촬영 photogrammetry 팔레트(`data/palletobj/pallet_full.obj`)만 쓰는 합성
data/pallet,_docs/history/2026-06-23.md,67,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 산출(검증용, 사본): `data/pallet/_mesh_proc_compare/`(orig/proc/remesh side·top), `_mask_poc/holdout_mask.png`. 원본 `data/palletobj/pallet_full.obj` 미변경."
data/pallet,_docs/history/2026-07-03.md,25,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 로그: `data/pallet/<name>_gen.log` (기존 네이밍 일치). 완료 후 png/mask/json 카운트 출력.
data/pallet,_docs/history/2026-07-06.md,15,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 저장소 전체 `*.obj` 검색 → 팔레트 OBJ는 `data/palletobj/pallet_full.obj` **1개뿐**(단일 추론 팔레트).
data/pallet,_docs/history/2026-07-28.md,124,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"6. **소형 Blender 스모크를 2프레임 × 2프로파일 실행했다**(지시상 선택 사항). 렌더 루프를 실제로 바꿨기 때문에 bpy-free 테스트만으로는 ""M1~M3를 정말 안 그린다""를 증명할 수 없어서다. 출력은 스크래치패드에 두었고 `data/pallet/` 아래에는 아무것도 만들지 않았다."
data/pallet,_docs/history/2026-07-28.md,333,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_cleanbase_smoke20_seed7100` — **존재하지 않음**. `data/pallet/` 전체에
data/pallet,_docs/history/2026-07-28.md,572,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),`data/pallet/` 아래에는 만들지 않았다.
data/pallet,_docs/history/2026-07-28.md,681,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),probe 출력은 스크래치패드에만 만들었고 `data/pallet/`은 건드리지 않았다.
data/pallet,_docs/method/implementation.md,9,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),├── data/pallet/
data/pallet/_DISTRIBUTION_EXCLUDE.txt,_docs/dataset_license_ledger.md,311,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),배포 제외 처리 = `data/pallet/_DISTRIBUTION_EXCLUDE.txt`(isaac_assets/ + _noai_quarantine_usd/ 등재).
data/pallet/_DISTRIBUTION_EXCLUDE.txt,_docs/history/2026-07-24.md,68,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- **A3 (B6)**: `.gitignore`가 data/ 이미 제외[확인] → `data/pallet/_DISTRIBUTION_EXCLUDE.txt`(isaac_assets/+_noai_quarantine_usd/+작업산출물) 생성.
data/pallet/_cam_test10,_docs/history/2026-06-16.md,369,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `blender -b data/pallet/blender_scene/synth_data_scene.blend --python scripts/data_prep/blender/gen_dataset_v4.py -- --split train --start_idx 0 --num_frames 10 --seed 9300 --out_dir data/pallet/_cam_test10 --overlay_every 1`
data/pallet/_cam_test10/train/{images,_docs/history/2026-06-16.md,371,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 출력: `data/pallet/_cam_test10/train/{images,json,overlay,_crop}/` (각 10개)"
data/pallet/_cam_test10b/train,_docs/history/2026-06-16.md,412,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"### 결과 (seed9300, 10장, data/pallet/_cam_test10b/train/)"
data/pallet/_diag_pallet3,_docs/history/2026-06-16.md,329,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 진단: `data/pallet/_diag_pallet3/`(variant 그리드/HDRI 비교/clean crop)
data/pallet/_efront_12kp_check,_docs/history/2026-07-23.md,7,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),### 1. 기하 측정 (read-only) → `data/pallet/_efront_12kp_check/`
data/pallet/_efront_12kp_check/efront_measurements.json,scripts/data_prep/efront_calibration/README.md,11,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 출력 JSON = data/pallet/_efront_12kp_check/efront_measurements.json (대용량 산출물이라 gitignore)
data/pallet/_efront_12kp_check/kp12_validate,_docs/history/2026-07-23.md,25,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),### 5. 검증 (통과) → `data/pallet/_efront_12kp_check/kp12_validate/`
data/pallet/_emptywood_test/_smoke15_sheet.jpg,_docs/history/2026-06-17.md,201,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 시트: `data/pallet/_emptywood_test/_smoke15_sheet.jpg`, stats: `data/pallet/_emptywood_test/logs/stats_test_batch_000_chunk_000000.json`"
data/pallet/_emptywood_test/logs/stats_test_batch_000_chunk_000000.json,_docs/history/2026-06-17.md,201,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 시트: `data/pallet/_emptywood_test/_smoke15_sheet.jpg`, stats: `data/pallet/_emptywood_test/logs/stats_test_batch_000_chunk_000000.json`"
data/pallet/_emptywood_test/test_batch_000,_docs/history/2026-06-17.md,196,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"### 소량 검증 (15장, headless, `data/pallet/_emptywood_test/test_batch_000/`)"
data/pallet/_emptywood_test/test_batch_000,_docs/history/2026-06-17.md,197,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 커맨드: `EMPTYWOOD_WOOD_ONLY=1 EMPTYWOOD_NO_CARGO=1 blender -b synth_data_scene.blend --python gen_dataset_v4.py -- --split train --flat_out --start_idx 0 --num_frames 15 --seed 9100 --out_dir data/pallet/_emptywood_test/test_batch_000 --overlay_every
data/pallet/_floor_fix_test/_sheet.png,_docs/history/2026-06-16.md,617,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 비교 렌더 6종 → `data/pallet/_floor_fix_test/_sheet.png`:
data/pallet/_floor_fix_test/_sheet.png,_docs/history/changelog.md,126,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 2026-06-16: 바닥 텍스처 항상 회색 버그 수정 — floor_texture 라벨 무관 회색. 원인=randomize_background가 매프레임 BG_industrial 재노출→자체 `Floor*_Asphalt_0` 20장(z≈0)이 FloorRandPlane(z=-6mm) 가림(raycast plane 0.7%↔asphalt 93%, 사용자 가설 CONFIRMED). 수정=blender_config FLOOR_BG_GROUND_"
data/pallet/_floor_smoke10,_docs/history/2026-06-17.md,66,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--split train --flat_out --start_idx 0 --num_frames 10 --seed 9100 --out_dir data/pallet/_floor_smoke10 --overlay_every 1`
data/pallet/_floor_smoke10,_docs/history/2026-06-17.md,68,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- exit 0, 4.5s/frame, pass=34.5%. 출력 `data/pallet/_floor_smoke10/`(training_data_v4·_bg1bak 미변경)."
data/pallet/_floor_smoke10/_sheet_overlay.jpg,_docs/history/2026-06-17.md,93,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_floor_smoke10/_sheet_overlay.jpg` (cuboid/0123 라벨)
data/pallet/_floor_smoke10/_sheet_raw.jpg,_docs/history/2026-06-17.md,92,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_floor_smoke10/_sheet_raw.jpg` (바닥/접지 육안)
data/pallet/_floor_test10/{000000..000009.png,_docs/history/2026-06-16.md,48,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 저장: `data/pallet/_floor_test10/{000000..000009.png, .json, overlay/*.png, _SHEET_full.png}`."
data/pallet/_floor_uv_test,_docs/history/2026-06-17.md,171,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),개별: `data/pallet/_floor_uv_test/<tex>_mpt<val>.png` (15장)
data/pallet/_floor_uv_test/_sheet.png,_docs/history/2026-06-17.md,51,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 비교 시트: `data/pallet/_floor_uv_test/_sheet.png` (행=텍스처, 열=metres_per_tile, 라벨 포함)"
data/pallet/_floor_uv_test/_sheet.png,_docs/history/2026-06-17.md,170,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"시트: `data/pallet/_floor_uv_test/_sheet.png` (행=텍스처, 열=mpt 1.0/1.5/2.0/3.0/6.0)"
data/pallet/_floor_uv_test/{tex,_docs/history/2026-06-17.md,52,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 개별 렌더 15장: `data/pallet/_floor_uv_test/{tex}_mpt{val}.png`
data/pallet/_mask_poc/holdout_mask.png,_docs/history/2026-06-23.md,17,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- **채택 = 2-pass holdout**: 메인 렌더 후, 팔레트만 흰 emission / 나머지 메시 전부 검정 emission / world=None / view_transform=Standard 로 1패스 더 렌더 → 이진 visible mask. occluder·cargo가 검정으로 가린 부분이 자동 제외됨. PoC `data/pallet/_mask_poc/holdout_mask.png`로 팔레트 흰 실루엣·구멍 검정 제외 확인."
data/pallet/_mask_test10,_docs/history/2026-06-23.md,34,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 명령: `""/c/Program Files/Blender Foundation/Blender 5.1/blender.exe"" -b data/pallet/blender_scene/_sandbox_palletobj_production.blend --python scripts/data_prep/blender/run_mass_10k.py -- --num_frames 10 --out data/pallet/_mask_test10 --seed 777 --pr"
data/pallet/_mat_test10,_docs/history/2026-06-16.md,202,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 명령: `blender -b synth_data_scene.blend --python gen_dataset_v4.py -- --split train --start_idx 0 --num_frames 10 --seed 91000 --out_dir data/pallet/_mat_test10 --overlay_every 1`
data/pallet/_mat_test10/train/{images,_docs/history/2026-06-16.md,205,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 저장: `data/pallet/_mat_test10/train/{images,json,overlay,_crop}/` (training_data_v4 미변경)."
data/pallet/_mat_test10b,_docs/history/2026-06-16.md,243,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 10장(gen_dataset_v4 `--out_dir data/pallet/_mat_test10b`, 4.5s/frame, pass 27.8%):"
data/pallet/_mat_test10c/train/{images,_docs/history/2026-06-16.md,294,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"출력: `data/pallet/_mat_test10c/train/{images,json,overlay,_crop}/` + `closeup/`. (training_data_v4 미변경)"
data/pallet/_mat_test10d,_docs/history/2026-06-16.md,324,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 혼합 10장(`_regen_mixed10.py`) → `data/pallet/_mat_test10d/`(scene 4/2/4): scene_3 R-B +38~+58, scene_2 +38/+40, scene_1(플라스틱) +4/−3/+19(중립=정상). conn 전수0, front_near 전수True, teal 0. crop 육안 scene_3 deck 갈색결 = scene_2와 동질."
data/pallet/_mat_test10d,_docs/history/2026-06-16.md,328,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 검증 데이터: `data/pallet/_mat_test10d/`, `data/pallet/_mat_test10d_scene3/`"
data/pallet/_mat_test10d_scene3,_docs/history/2026-06-16.md,323,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- scene_3 강제 6장(`_regen_scene3.py`, weights [0,0,0,1]) → `data/pallet/_mat_test10d_scene3/`: conn 전수0, front_near 전수True, deck R-B +14~+47 전부 warm. clean crop 육안 갈색 목재결."
data/pallet/_mat_test10d_scene3,_docs/history/2026-06-16.md,328,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 검증 데이터: `data/pallet/_mat_test10d/`, `data/pallet/_mat_test10d_scene3/`"
data/pallet/_mat_test10e,_docs/history/2026-06-16.md,349,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"### 검증 (data/pallet/_mat_test10e, seed 9100, 10장)"
data/pallet/_mat_test10e/closeup/scene_1_plastic_{0_ind_blue,_docs/history/2026-06-16.md,357,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 클로즈업: `data/pallet/_mat_test10e/closeup/scene_1_plastic_{0_ind_blue,1_black,2_ind_red,3_ind_green}.png`"
data/pallet/_mat_test10e/train/{images,_docs/history/2026-06-16.md,356,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 데이터: `data/pallet/_mat_test10e/train/{images,json,overlay,_crop}/`"
data/pallet/_material_compare,_docs/history/2026-06-16.md,173,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 출력: `data/pallet/_material_compare/` — `_sheet_Pallet_{1,2,3}.png`(before|woodA|mixedB|wood_drC),"
data/pallet/_mesh_proc_compare,_docs/history/2026-06-23.md,67,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 산출(검증용, 사본): `data/pallet/_mesh_proc_compare/`(orig/proc/remesh side·top), `_mask_poc/holdout_mask.png`. 원본 `data/palletobj/pallet_full.obj` 미변경."
data/pallet/_noai_quarantine_usd,_docs/dataset_license_ledger.md,60,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- **① USD 격리**: `scene_2/3.usd` → `data/pallet/_noai_quarantine_usd/`(삭제X, provenance 보관, README) [확인]."
data/pallet/_noai_quarantine_usd,_docs/history/2026-07-24.md,50,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- `scene_2.usd`(P2)·`scene_3.usd`(P3) → `data/pallet/_noai_quarantine_usd/` 격리(삭제X, README). ⚠️8+스크립트 참조 → v2 gen 전 repoint 필요."
data/pallet/_noai_quarantine_usd/scene_2.usd,_docs/dataset_license_ledger.md,127,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),P2 scene_2.usd data/pallet/_noai_quarantine_usd/scene_2.usd   Sketchfab  미확정 CC-BY|NoAI      N     B1(격리)
data/pallet/_noai_quarantine_usd/scene_3.usd,_docs/dataset_license_ledger.md,128,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),P3 scene_3.usd data/pallet/_noai_quarantine_usd/scene_3.usd   Sketchfab  미확정 CC-BY|NoAI      N     B1(격리)
data/pallet/_pallet_catalog_0123/pallet_0123_row.png,_docs/history/2026-07-23.md,48,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 4종 팔레트 카탈로그 렌더: `data/pallet/_pallet_catalog_0123/pallet_0123_row.png`(정면 나열), `pallet_0123_side_p0.png`(P0쪽 측면), 스크립트 `render_pallet_catalog{,_side}.py`."
data/pallet/_perm_v4_fix_check/000002_compare.png,_docs/history/2026-07-03.md,62,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 검증: azimuth sweep 수정후 24/24 FRONT 4면 순환. 000002/4/8 FRONT -Y→+X. 오버레이 `data/pallet/_perm_v4_fix_check/000002_compare.png`(4/8도). connector-cross 0/288 유지.
data/pallet/_preview10/{images,_docs/history/2026-06-15.md,31,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 검증표/크롭: `data/pallet/_preview10/{images,json,overlay,_crop}/` 덮어쓰기."
data/pallet/_preview10/{images,_docs/history/2026-06-15.md,65,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 저장: `data/pallet/_preview10/{images,json,overlay}/`, 로그 `run.log`."
data/pallet/_preview10/{images,_docs/history/2026-06-15.md,80,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"사용자가 overlay를 실제로 보고 지적한 3가지 문제 수정. 산출물 `data/pallet/_preview10/{images,json,overlay}/` 덮어쓰기. seed=20260615 결정적."
data/pallet/_preview10/{images,_docs/history/2026-06-15.md,163,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"scene 분포 4/4/2, ratio 5/10. 저장: `data/pallet/_preview10/{images,json,overlay}/`."
data/pallet/_preview10/{images,_docs/history/2026-06-15.md,189,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"저장: `data/pallet/_preview10/{images,json,overlay}/`."
data/pallet/_preview10/{images,_docs/history/2026-06-15.md,239,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"출력: data/pallet/_preview10/{images,json,overlay,_crop}/"
data/pallet/_procedural_textures,_docs/dataset_license_ledger.md,258,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),_procedural_textures  data/pallet/_procedural_textures/ 절차생성(자작)  스크립트     자작(CC0급)      Y     -(현 미사용)
data/pallet/_split_test,_docs/history/2026-06-16.md,440,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"### 소량 검증 (data/pallet/_split_test, 검증 후 삭제됨)"
data/pallet/_test_topview,_docs/history/2026-06-15.md,290,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- N=24, Blender 5.1 headless + synth_data_scene.blend, Cycles 24spp. out=`data/pallet/_test_topview/`."
data/pallet/_test_topview/{images,_docs/history/2026-06-15.md,318,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 저장: `data/pallet/_test_topview/{images,json,overlay,_crop}/` + `_summary.json` + `_run.log`."
data/pallet/_tmp_ph,_docs/dataset_license_ledger.md,266,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),https://polyhaven.com/a/weathered_planks . (다운로드 CDN URL 원본은 `data/pallet/_tmp_ph/*_files.json`.)
data/pallet/_v2_b3_check,_docs/blender_mcp_onboarding.md,138,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),# (c) B3 자산체크 (첫 실렌더 5프레임 + magenta 서브테스트) -> data/pallet/_v2_b3_check/
data/pallet/_v2_b3_check,_docs/blender_mcp_onboarding.md,142,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--out data/pallet/_v2_b3_check --seed 7000 --n 5
data/pallet/_v2_b3_check,_docs/history/2026-07-25.md,26,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"### ★3 필수확인 — 전부 PASS (실렌더 검증, 산출물 `data/pallet/_v2_b3_check/`)"
data/pallet/_v2_calib_200,_docs/blender_mcp_onboarding.md,144,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),# (d) 200장 캘리브 (target vs actual 6종 분석) -> data/pallet/_v2_calib_200/
data/pallet/_v2_calib_200,_docs/history/2026-07-25.md,48,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"렌더: `generate_accepted(200, seed=7000)` → 200/200 realize OK(0 실패), ~4.5s/frame·891s, solve pass-rate 0.797(51 reject/251). 파일럿·본렌더·commit 안 함. 산출물 `data/pallet/_v2_calib_200/`(rgb200·labels200·mask600·analysis/{a1~a5.png,phaseD_analysis_report.txt,p"
data/pallet/_v2_cleanbase_smoke20_seed7100,_docs/history/2026-07-28.md,333,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_cleanbase_smoke20_seed7100` — **존재하지 않음**. `data/pallet/` 전체에
data/pallet/_v2_ph7_regress_base,_docs/history/2026-07-27.md,1133,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_ph7_regress_base|_new|_final/` — records 모드 회귀 비교쌍
data/pallet/_v2_ph7_usable10,_docs/history/2026-07-27.md,1130,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_ph7_usable10/` — usable 10장 + rejected 로그 + manifest + README
data/pallet/_v2_ph7_usable10/eda/paper_continuous,_docs/history/2026-07-27.md,1418,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_ph7_usable10/eda/paper_continuous/` (동일 구성)
data/pallet/_v2_ph7_usable_resume12,_docs/history/2026-07-27.md,1132,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_ph7_usable_resume12/` — resume 확장(12장)
data/pallet/_v2_pilot_2k,_docs/blender_mcp_onboarding.md,149,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"# (e) 파일럿 2k (chunk launcher: 200장/fresh Blender, OOM 방지, resume) -> data/pallet/_v2_pilot_2k/"
data/pallet/_v2_pilot_2k,_docs/blender_mcp_onboarding.md,154,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--dir data/pallet/_v2_pilot_2k --n_overlay 30
data/pallet/_v2_pilot_2k,_docs/blender_mcp_onboarding.md,158,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--dir data/pallet/_v2_pilot_2k
data/pallet/_v2_pilot_2k,_docs/blender_mcp_onboarding.md,166,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),### 3.1 v2 파일럿 출력 레이아웃 (`data/pallet/_v2_pilot_2k/`)
data/pallet/_v2_pilot_2k,_docs/history/2026-07-25.md,90,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),사용자 승인(감사 통과 후 40k는 별도 승인)으로 파일럿 2k 진행. 산출물 전부 `data/pallet/_v2_pilot_2k/`. commit/40k 안 함.
data/pallet/_v2_pilot_2k/diagnosis,_docs/history/2026-07-25.md,109,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),### 6. ★진단 패키지 (data-engineer) — `data/pallet/_v2_pilot_2k/diagnosis/`
data/pallet/_v2_pilot_2k/diagnosis/pilot_frames.csv,_docs/history/2026-07-26.md,166,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),기준 파일: `data/pallet/_v2_pilot_2k/diagnosis/pilot_frames.csv`.
data/pallet/_v2_publicmask_overlay_smoke8,reports/v2_overlay_fix/final_report.md,228,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `--out data/pallet/_v2_publicmask_overlay_smoke8 --seed 7000 --n 8 --completion-mode usable
data/pallet/_v2_publicmask_overlay_smoke8,_docs/history/2026-07-28.md,487,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--out data/pallet/_v2_publicmask_overlay_smoke8 \
data/pallet/_v2_publicmask_overlay_smoke8,_docs/history/2026-07-28.md,494,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--dir data/pallet/_v2_publicmask_overlay_smoke8 \
data/pallet/_v2_publicmask_overlay_smoke8,_docs/history/2026-07-28.md,495,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--out data/pallet/_v2_publicmask_overlay_smoke8      # -> <dir>/overlay/
